date,home_team,away_team,team,scorer,minute,own_goal,penalty
1958-06-15,600,1,1,Zdravko Rajkov,73,0,0
1958-06-15,600,1,600,Jorge Lino Romero,80,0,0
1958-06-17,2,896,2,Zdeněk Zikán,18,0,0
1958-06-17,2,896,896,Peter McParland,44,0,0
1958-06-17,2,896,896,Peter McParland,97,0,0
1958-06-17,897,643,643,Anatoli Ilyin,69,0,0
1958-06-17,348,899,348,Lajos Tichy,33,0,0
1958-06-17,348,899,899,Ivor Allchurch,55,0,0
1958-06-17,348,899,899,Terry Medwin,76,0,0
1958-06-19,76,899,76,Pelé,66,0,0
1958-06-19,250,896,250,Maryan Wisniewski,44,0,0
1958-06-19,250,896,250,Just Fontaine,55,0,0
1958-06-19,250,896,250,Just Fontaine,63,0,0
1958-06-19,250,896,250,Roger Piantoni,68,0,0
1958-06-19,276,1,276,Helmut Rahn,12,0,0
1958-06-19,752,643,752,Kurt Hamrin,49,0,0
1958-06-19,752,643,752,Agne Simonsson,88,0,0
1958-06-24,76,250,76,Vavá,2,0,0
1958-06-24,76,250,250,Just Fontaine,9,0,0
1958-06-24,76,250,76,Didi,39,0,0
1958-06-24,76,250,76,Pelé,52,0,0
1958-06-24,76,250,76,Pelé,64,0,0
1958-06-24,76,250,76,Pelé,75,0,0
1958-06-24,76,250,250,Roger Piantoni,83,0,0
1958-06-24,752,276,276,Hans Schäfer,24,0,0
1958-06-24,752,276,752,Lennart Skoglund,32,0,0
1958-06-24,752,276,752,Gunnar Gren,81,0,0
1958-06-24,752,276,752,Kurt Hamrin,88,0,0
1958-06-28,250,276,250,Just Fontaine,16,0,0
1958-06-28,250,276,276,Hans Cieslarczyk,18,0,0
1958-06-28,250,276,250,Raymond Kopa,27,0,1
1958-06-28,250,276,250,Just Fontaine,36,0,0
1958-06-28,250,276,250,Yvon Douis,50,0,0
1958-06-28,250,276,276,Helmut Rahn,52,0,0
1958-06-28,250,276,250,Just Fontaine,78,0,0
1958-06-28,250,276,276,Hans Schäfer,84,0,0
1958-06-28,250,276,250,Just Fontaine,89,0,0
1958-06-29,752,76,752,Nils Liedholm,4,0,0
1958-06-29,752,76,76,Vavá,9,0,0
1958-06-29,752,76,76,Vavá,32,0,0
1958-06-29,752,76,76,Pelé,55,0,0
1958-06-29,752,76,76,Mário Zagallo,68,0,0
1958-06-29,752,76,752,Agne Simonsson,80,0,0
1958-06-29,752,76,76,Pelé,90,0,0
1958-09-28,643,348,643,Anatoli Ilyin,4,0,0
1958-09-28,643,348,643,Slava Metreveli,20,0,0
1958-09-28,643,348,643,Valentin Kozmich Ivanov,32,0,0
1958-09-28,643,348,348,János Göröcs,84,0,0
1958-10-01,250,300,250,Raymond Kopa,23,0,0
1958-10-01,250,300,250,Just Fontaine,25,0,0
1958-10-01,250,300,250,Thadée Cisowski,29,0,0
1958-10-01,250,300,300,Ilias Yfantis,48,0,0
1958-10-01,250,300,250,Jean Vincent,61,0,0
1958-10-01,250,300,250,Thadée Cisowski,68,0,0
1958-10-01,250,300,250,Just Fontaine,85,0,0
1958-10-01,250,300,250,Jean Vincent,87,0,0
1958-11-02,642,792,642,Nicolae Oaidă,62,0,0
1958-11-02,642,792,642,Gheorghe Constantin,77,0,0
1958-11-02,642,792,642,Constantin Dinulescu,81,0,0
1958-12-03,300,250,250,Stéphane Bruey,71,0,0
1958-12-03,300,250,300,Roger Marche,85,1,0
1959-03-07,32,152,32,Pedro Waldemar Manfredini,5,0,0
1959-03-07,32,152,32,Pedro Eugenio Callá,7,0,0
1959-03-07,32,152,32,Juan José Pizzuti,17,0,0
1959-03-07,32,152,152,Luis Hernán Álvarez,25,0,0
1959-03-07,32,152,32,Juan José Pizzuti,39,0,0
1959-03-07,32,152,32,Pedro Waldemar Manfredini,50,0,0
1959-03-07,32,152,32,Raúl Belén,75,0,0
1959-03-08,68,858,858,José Sasía,5,0,0
1959-03-08,68,858,858,Guillermo Escalada,12,0,0
1959-03-08,68,858,858,Víctor Guaglianone,17,0,0
1959-03-08,68,858,858,Carlos Borges,60,0,0
1959-03-08,68,858,858,Carlos Borges,65,0,0
1959-03-08,68,858,858,Vladas Douksas,69,0,0
1959-03-08,68,858,858,Domingo Pérez,89,0,0
1959-03-10,76,604,76,Didi,24,0,0
1959-03-10,76,604,76,Pelé,48,0,0
1959-03-10,76,604,604,Juan Seminario,59,0,0
1959-03-10,76,604,604,Juan Seminario,77,0,0
1959-03-11,32,68,32,Oreste Corbatta,2,0,0
1959-03-11,32,68,32,Pedro Eugenio Callá,79,0,0
1959-03-11,152,600,600,José Aveiro,8,0,0
1959-03-11,152,600,600,José Aveiro,14,0,0
1959-03-11,152,600,152,Leonel Sánchez,34,0,1
1959-03-14,604,858,858,Héctor Demarco,2,0,0
1959-03-14,604,858,604,Miguel Ángel Loayza,4,0,0
1959-03-14,604,858,604,Miguel Ángel Loayza,27,0,0
1959-03-14,604,858,604,Juan Joya,29,0,0
1959-03-14,604,858,858,Vladas Douksas,31,0,0
1959-03-14,604,858,604,Miguel Ángel Loayza,42,0,0
1959-03-14,604,858,604,Juan Joya,79,0,0
1959-03-14,604,858,858,José Sasía,81,0,0
1959-03-15,68,600,600,Cayetano Ré,1,0,0
1959-03-15,68,600,600,Ildefonso Sanabria,11,0,0
1959-03-15,68,600,600,Cayetano Ré,21,0,0
1959-03-15,68,600,600,Cayetano Ré,50,0,0
1959-03-15,68,600,600,José Aveiro,51,0,0
1959-03-15,76,152,76,Pelé,43,0,0
1959-03-15,76,152,76,Pelé,45,0,0
1959-03-15,76,152,76,Didi,89,0,0
1959-03-18,32,604,32,Oreste Corbatta,18,0,1
1959-03-18,32,604,32,Rubén Héctor Sosa,42,0,0
1959-03-18,32,604,604,Miguel Ángel Loayza,51,0,0
1959-03-18,32,604,32,Víctor Benítez,78,1,0
1959-03-18,600,858,858,Héctor Demarco,2,0,0
1959-03-18,600,858,858,Vladas Douksas,37,0,0
1959-03-18,600,858,600,José Aveiro,77,0,0
1959-03-18,600,858,858,José Sasía,85,0,0
1959-03-21,68,76,68,Ricardo Alcón,12,0,0
1959-03-21,68,76,76,Pelé,16,0,0
1959-03-21,68,76,76,Paulo Valentim,18,0,0
1959-03-21,68,76,68,Ausberto García,22,0,0
1959-03-21,68,76,76,Paulo Valentim,26,0,0
1959-03-21,68,76,76,Didi,89,0,0
1959-03-21,152,604,604,Miguel Ángel Loayza,12,0,0
1959-03-21,152,604,152,Armando Tobar,77,0,0
1959-03-22,32,600,32,Oreste Corbatta,15,0,0
1959-03-22,32,600,600,Silvio Parodi,36,0,0
1959-03-22,32,600,32,Rubén Héctor Sosa,63,0,0
1959-03-22,32,600,32,Vladislao Cap,69,0,0
1959-03-26,68,152,152,Mario Soto,7,0,0
1959-03-26,68,152,152,Juan Soto Mura,17,0,0
1959-03-26,68,152,68,Máximo Alcócer,25,0,0
1959-03-26,68,152,152,Mario Soto,42,0,0
1959-03-26,68,152,152,Juan Soto Mura,51,0,0
1959-03-26,68,152,68,Máximo Alcócer,76,0,0
1959-03-26,68,152,152,Leonel Sánchez,89,0,0
1959-03-26,76,858,858,Guillermo Escalada,36,0,0
1959-03-26,76,858,76,Paulo Valentim,62,0,0
1959-03-26,76,858,76,Paulo Valentim,80,0,0
1959-03-26,76,858,76,Paulo Valentim,89,0,0
1959-03-29,76,600,600,Silvio Parodi,4,0,0
1959-03-29,76,600,76,Pelé,25,0,0
1959-03-29,76,600,76,Pelé,31,0,0
1959-03-29,76,600,76,Chinesinho,35,0,0
1959-03-29,76,600,76,Pelé,63,0,0
1959-03-30,32,858,32,Raúl Belén,15,0,0
1959-03-30,32,858,32,Rubén Héctor Sosa,55,0,0
1959-03-30,32,858,32,Raúl Belén,60,0,0
1959-03-30,32,858,32,Rubén Héctor Sosa,80,0,0
1959-03-30,32,858,858,Héctor Demarco,85,0,0
1959-04-02,152,858,152,Mario Moreno,88,0,0
1959-04-02,600,604,600,José Aveiro,32,0,0
1959-04-02,600,604,604,Óscar Gómez Sánchez,51,0,0
1959-04-02,600,604,600,José Aveiro,68,0,0
1959-04-04,32,76,32,Juan José Pizzuti,40,0,0
1959-04-04,32,76,76,Pelé,58,0,0
1959-04-05,372,2,372,Liam Tuohy,22,0,0
1959-04-05,372,2,372,Noel Cantwell,42,0,1
1959-04-26,792,642,792,Lefter Küçükandonyadis,13,0,0
1959-04-26,792,642,792,Lefter Küçükandonyadis,54,0,1
1959-05-10,2,372,2,Imrich Stacho,4,0,1
1959-05-10,2,372,2,Titus Buberník,57,0,0
1959-05-10,2,372,2,Ladislav Pavlovič,66,0,0
1959-05-10,2,372,2,Milan Dolinský,75,0,0
1959-05-20,578,40,40,Erich Hof,32,0,0
1959-05-22,818,231,818,Mahmoud El-Gohary,29,0,0
1959-05-22,818,231,818,Mahmoud El-Gohary,42,0,0
1959-05-22,818,231,818,Mimi El-Sherbini,64,0,0
1959-05-22,818,231,818,Mahmoud El-Gohary,73,0,0
1959-05-25,231,729,729,Abdelmutaleb Nasir,40,0,0
1959-05-29,818,729,818,Essam Baheeg,12,0,0
1959-05-29,818,729,729,Siddiq Manzul,65,0,0
1959-05-29,818,729,818,Essam Baheeg,89,0,0
1959-05-31,1,100,1,Milan Galić,1,0,0
1959-05-31,1,100,1,Lazar Tasić,87,0,0
1959-06-21,895,620,620,Matateu,12,0,0
1959-06-21,895,620,620,Mário Coluna,67,0,0
1959-06-28,616,724,616,Ernest Pohl,34,0,0
1959-06-28,616,724,724,Luis Suárez Miramontes,40,0,0
1959-06-28,616,724,724,Alfredo Di Stéfano,41,0,0
1959-06-28,616,724,724,Luis Suárez Miramontes,52,0,0
1959-06-28,616,724,724,Alfredo Di Stéfano,56,0,0
1959-06-28,616,724,616,Lucjan Brychczy,62,0,0
1959-06-28,620,895,620,Mário Coluna,45,0,0
1959-06-28,620,895,895,Gerhard Vogt,47,0,0
1959-06-28,620,895,620,Mário Coluna,62,0,0
1959-06-28,620,895,620,Domiciano Cavém,68,0,0
1959-06-28,620,895,895,Horst Kohle,72,0,0
1959-09-23,40,578,40,Erich Hof,2,0,0
1959-09-23,40,578,578,Ove Ødegaard,19,0,0
1959-09-23,40,578,40,Horst Nemec,21,0,0
1959-09-23,40,578,40,Erich Hof,25,0,1
1959-09-23,40,578,578,Ove Ødegaard,35,0,0
1959-09-23,40,578,40,Karl Skerlan,60,0,0
1959-09-23,40,578,40,Horst Nemec,73,0,0
1959-09-23,208,2,208,Poul Pedersen,17,0,0
1959-09-23,208,2,208,Bent Hansen,19,0,0
1959-09-23,208,2,2,Ladislav Kačáni,29,0,0
1959-09-23,208,2,2,Milan Dolinský,42,0,0
1959-09-27,348,643,643,Yuriy Voynov,58,0,0
1959-10-14,724,616,724,Alfredo Di Stéfano,30,0,0
1959-10-14,724,616,724,Enric Gensana,69,0,0
1959-10-14,724,616,724,Francisco Gento,85,0,0
1959-10-18,2,208,208,John Kramer,33,0,0
1959-10-18,2,208,2,Titus Buberník,39,0,0
1959-10-18,2,208,2,Adolf Scherer,47,0,0
1959-10-18,2,208,2,Titus Buberník,56,0,0
1959-10-18,2,208,2,Milan Dolinský,63,0,0
1959-10-18,2,208,2,Adolf Scherer,86,0,0
1959-10-25,100,1,100,Todor Diev,55,0,0
1959-10-25,100,1,1,Muhamed Mujić,57,0,0
1959-12-05,76,600,76,Paulo Pisaneschi,25,0,0
1959-12-05,76,600,76,Paulo Pisaneschi,39,0,0
1959-12-05,76,600,76,Paulo Pisaneschi,55,0,0
1959-12-05,76,600,600,Silvio Parodi,72,0,0
1959-12-05,76,600,600,Silvio Parodi,90,0,0
1959-12-06,218,858,858,Alcides Silveira,1,0,1
1959-12-06,218,858,858,Guillermo Escalada,28,0,0
1959-12-06,218,858,858,Mario Ludovico Bergara,46,0,0
1959-12-06,218,858,858,Domingo Pérez,52,0,0
1959-12-09,32,600,32,José Sanfilippo,8,0,0
1959-12-09,32,600,600,Eligio Antonio Insfrán,30,0,0
1959-12-09,32,600,32,José Sanfilippo,57,0,0
1959-12-09,32,600,32,Juan José Pizzuti,81,0,0
1959-12-09,32,600,32,José Sanfilippo,89,0,1
1959-12-09,32,600,600,Pedro Antonio Cabral,90,0,0
1959-12-12,76,858,858,Guillermo Escalada,49,0,0
1959-12-12,76,858,858,Mario Ludovico Bergara,67,0,0
1959-12-12,76,858,858,José Sasía,75,0,0
1959-12-12,218,32,218,Carlos Alberto Raffo,20,0,0
1959-12-12,218,32,32,Rubén Héctor Sosa,62,0,0
1959-12-13,250,40,250,Just Fontaine,6,0,0
1959-12-13,250,40,250,Just Fontaine,18,0,0
1959-12-13,250,40,250,Jean Vincent,38,0,0
1959-12-13,250,40,40,Walter Horak,40,0,0
1959-12-13,250,40,40,Rudolf Pichler,65,0,0
1959-12-13,250,40,250,Just Fontaine,70,0,0
1959-12-13,250,40,250,Jean Vincent,82,0,0
1959-12-16,32,858,858,Alcides Silveira,9,0,1
1959-12-16,32,858,858,Mario Ludovico Bergara,15,0,0
1959-12-16,32,858,858,José Sasía,25,0,0
1959-12-16,32,858,858,Alcides Silveira,55,0,1
1959-12-16,32,858,858,Mario Ludovico Bergara,64,0,0
1959-12-19,218,76,218,Carlos Alberto Raffo,12,0,0
1959-12-19,218,76,76,Paulo Pisaneschi,23,0,0
1959-12-19,218,76,76,Geraldo José da Silva,42,0,0
1959-12-19,218,76,76,Zé de Mello,45,0,0
1959-12-22,32,76,32,Omar Higinio García,2,0,0
1959-12-22,32,76,32,José Sanfilippo,27,0,0
1959-12-22,32,76,76,Geraldo José da Silva,64,0,0
1959-12-22,32,76,32,José Sanfilippo,89,0,0
1959-12-22,32,76,32,José Sanfilippo,90,0,0
1959-12-22,600,858,600,Silvio Parodi,32,0,0
1959-12-22,600,858,858,José Sasía,88,0,0
1959-12-25,218,600,600,Romulo Gómez,5,1,0
1959-12-25,218,600,218,Alberto Spencer,16,0,0
1959-12-25,218,600,218,José Vicente Balseca,25,0,0
1959-12-25,218,600,218,Climaco Cañarte,74,0,0
1960-03-27,40,250,40,Horst Nemec,26,0,0
1960-03-27,40,250,250,Jean-Jacques Marcel,46,0,0
1960-03-27,40,250,250,Bernard Rahis,59,0,0
1960-03-27,40,250,40,Erich Probst,64,0,0
1960-03-27,40,250,250,François Heutte,77,0,0
1960-03-27,40,250,250,Raymond Kopa,83,0,1
1960-05-08,620,1,620,Joaquim Santana,30,0,0
1960-05-08,620,1,620,Matateu,70,0,0
1960-05-08,620,1,1,Bora Kostić,81,0,0
1960-05-22,642,2,2,Josef Masopust,8,0,0
1960-05-22,642,2,2,Vlastimil Bubník,45,0,0
1960-05-22,1,620,1,Dragoslav Šekularac,8,0,0
1960-05-22,1,620,620,Domiciano Cavém,29,0,0
1960-05-22,1,620,1,Zvezdan Čebinac,45,0,0
1960-05-22,1,620,1,Bora Kostić,50,0,0
1960-05-22,1,620,1,Milan Galić,79,0,0
1960-05-22,1,620,1,Bora Kostić,88,0,0
1960-05-29,2,642,2,Titus Buberník,1,0,0
1960-05-29,2,642,2,Titus Buberník,15,0,0
1960-05-29,2,642,2,Vlastimil Bubník,18,0,0
1960-07-06,2,643,643,Valentin Ivanov,34,0,0
1960-07-06,2,643,643,Valentin Ivanov,56,0,0
1960-07-06,2,643,643,Viktor Ponedelnik,66,0,0
1960-07-06,250,1,1,Milan Galić,11,0,0
1960-07-06,250,1,250,Jean Vincent,12,0,0
1960-07-06,250,1,250,François Heutte,43,0,0
1960-07-06,250,1,250,Maryan Wisniewski,53,0,0
1960-07-06,250,1,1,Ante Žanetić,55,0,0
1960-07-06,250,1,250,François Heutte,62,0,0
1960-07-06,250,1,1,Tomislav Knez,75,0,0
1960-07-06,250,1,1,Dražan Jerković,78,0,0
1960-07-06,250,1,1,Dražan Jerković,79,0,0
1960-07-09,250,2,2,Vlastimil Bubník,58,0,0
1960-07-09,250,2,2,Ladislav Pavlovič,88,0,0
1960-07-10,643,1,1,Milan Galić,43,0,0
1960-07-10,643,1,643,Slava Metreveli,49,0,0
1960-07-10,643,1,643,Viktor Ponedelnik,113,0,0
1960-08-21,188,320,320,Augusto Espinoza,1,0,0
1960-08-21,188,320,188,Rigoberto Rojas,28,0,0
1960-08-21,188,320,320,Fred Masella,35,0,0
1960-08-21,188,320,188,Juan Ulloa,52,0,0
1960-08-21,188,320,188,Juan Ulloa,58,0,0
1960-08-28,288,566,288,Edward Acquah,18,0,0
1960-08-28,288,566,288,Edward Boateng,44,0,0
1960-08-28,288,566,566,Dejo Fayemi,50,0,0
1960-08-28,288,566,288,Edward Aggrey-Fynn,54,0,0
1960-08-28,288,566,288,Mohamadu Salisu,55,0,0
1960-08-28,320,188,320,Pinula Contreras,13,0,0
1960-08-28,320,188,188,Rubén Jiménez,18,0,0
1960-08-28,320,188,188,Juan Ulloa,35,0,0
1960-08-28,320,188,320,Pinula Contreras,49,0,0
1960-08-28,320,188,188,Rubén Jiménez,57,0,0
1960-08-28,320,188,320,Augusto Espinoza,63,0,0
1960-08-28,320,188,320,Pinula Contreras,79,0,0
1960-08-28,320,188,188,Juan Ulloa,81,0,0
1960-09-04,340,188,340,Carlos Humberto Suazo,10,0,0
1960-09-04,340,188,340,Ronald Leaky,21,0,0
1960-09-04,340,188,188,Marvin Rodríguez,46,0,0
1960-09-10,566,288,288,Edward Acquah,14,0,0
1960-09-10,566,288,566,Godwin Emenako,28,0,0
1960-09-10,566,288,566,Dejo Fayemi,75,0,1
1960-09-10,566,288,288,Edward Acquah,83,0,0
1960-09-11,188,340,188,Rubén Jiménez,31,0,0
1960-09-11,188,340,188,Rubén Jiménez,34,0,0
1960-09-11,188,340,188,Juan Ulloa,42,0,0
1960-09-11,188,340,188,Marvin Rodríguez,69,0,0
1960-09-11,188,340,188,Walter Pearson,85,0,0
1960-09-25,246,250,246,Kai Pahlman,36,0,1
1960-09-25,246,250,250,Maryan Wisniewski,63,0,0
1960-09-25,246,250,250,Joseph Ujlaki,83,0,0
1960-09-25,340,320,320,Pinula Contreras,28,0,0
1960-09-25,340,320,340,Carlos Humberto Suazo,59,0,0
1960-10-02,740,531,531,Eduvigis Rudolfo Dirksz,21,0,0
1960-10-02,740,531,740,August Foe a Man,45,0,0
1960-10-02,740,531,531,Eduvigis Rudolfo Dirksz,45,0,0
1960-10-14,410,704,410,Cho Yoon-ok,15,0,0
1960-10-14,410,704,410,Woo Sang-kwon,27,0,0
1960-10-14,410,704,410,Choi Chung-min,47,0,0
1960-10-14,410,704,410,Moon Jung-sik,56,0,0
1960-10-14,410,704,704,Nguyễn Văn Tu,70,0,0
1960-10-14,410,704,410,Cho Yoon-ok,71,0,0
1960-10-16,158,704,158,Luk Man Wai,51,0,0
1960-10-16,158,704,158,Yiu Cheuk Yin,0,0,0
1960-10-17,410,376,410,Cho Yoon-ok,17,0,0
1960-10-17,410,376,410,Woo Sang-kwon,30,0,0
1960-10-17,410,376,410,Cho Yoon-ok,60,0,0
1960-10-19,376,704,376,Rafi Levi,13,0,0
1960-10-19,376,704,376,Nahum Stelmach,18,0,0
1960-10-19,376,704,376,Shlomo Levi,25,0,0
1960-10-19,376,704,376,Avraham Menchel,32,0,0
1960-10-19,376,704,704,Trần Văn Nhung,68,0,1
1960-10-19,376,704,376,Amnon Aharonskind,70,0,0
1960-10-19,442,897,897,Bobby Charlton,3,0,0
1960-10-19,442,897,897,Bobby Charlton,7,0,0
1960-10-19,442,897,897,Jimmy Greaves,16,0,0
1960-10-19,442,897,897,Bobby Smith,23,0,0
1960-10-19,442,897,897,Bobby Smith,52,0,0
1960-10-19,442,897,897,Johnny Haynes,62,0,0
1960-10-19,442,897,897,Bobby Charlton,65,0,0
1960-10-19,442,897,897,Jimmy Greaves,82,0,0
1960-10-19,442,897,897,Jimmy Greaves,87,0,0
1960-10-19,752,56,752,Rune Börjesson,52,0,0
1960-10-19,752,56,752,Yngve Brodd,73,0,0
1960-10-21,410,158,410,Moon Jung-sik,54,0,0
1960-10-23,376,158,376,Shlomo Levi,72,0,0
1960-10-26,896,276,276,Albert Brülls,7,0,0
1960-10-26,896,276,896,Billy McAdams,27,0,0
1960-10-26,896,276,896,Billy McAdams,51,0,0
1960-10-26,896,276,276,Uwe Seeler,53,0,0
1960-10-26,896,276,276,Gert Dörfel,55,0,0
1960-10-26,896,276,276,Gert Dörfel,79,0,0
1960-10-26,896,276,896,Billy McAdams,90,0,0
1960-10-30,504,788,504,Mohamed Khalfi,33,0,0
1960-10-30,504,788,788,Rached Meddeb,43,0,0
1960-10-30,504,788,504,Abdallah Azhar,60,0,1
1960-11-03,840,484,484,Sigfrido Mercado,8,0,0
1960-11-03,840,484,484,Salvador Reyes Monteón,17,0,0
1960-11-03,840,484,484,Salvador Reyes Monteón,21,0,0
1960-11-03,840,484,840,Helmut Bicek,31,0,1
1960-11-03,840,484,840,Carl Fister,58,0,0
1960-11-03,840,484,840,Al Zerhusen,84,0,0
1960-11-06,484,840,484,Sigfrido Mercado,5,0,0
1960-11-06,484,840,484,Salvador Reyes Monteón,35,0,0
1960-11-06,484,840,484,Isidoro Díaz,38,0,0
1960-11-06,410,392,392,Koji Sasaki,26,0,0
1960-11-06,410,392,410,Chung Soon-cheon,39,0,0
1960-11-06,410,392,410,Chung Soon-cheon,41,0,0
1960-11-13,196,376,196,Michalis Yasemis,29,0,0
1960-11-13,196,376,376,Boaz Kofman,31,0,0
1960-11-13,788,504,788,Abdelmajid Chetali,47,0,0
1960-11-13,788,504,788,Abdelmajid Tlemçani,60,0,0
1960-11-13,788,504,504,Lahcen Chicha,64,0,0
1960-11-20,56,756,756,Charles Antenen,22,0,0
1960-11-20,56,756,56,Marcel Paeschen,25,0,0
1960-11-20,56,756,756,Heinz Schneiter,41,0,0
1960-11-20,56,756,756,Charles Antenen,48,0,0
1960-11-20,56,756,756,Charles Antenen,79,0,0
1960-11-20,56,756,56,Paul Van Himst,82,0,0
1960-11-20,300,276,276,Gert Dörfel,8,0,0
1960-11-20,300,276,276,Albert Brülls,31,0,0
1960-11-20,300,276,276,Helmut Haller,42,0,0
1960-11-27,376,196,376,Shlomo Levi,14,0,0
1960-11-27,376,196,376,Shlomo Levi,30,0,0
1960-11-27,376,196,376,Shlomo Nahari,34,0,0
1960-11-27,376,196,376,Nahum Stelmach,61,0,0
1960-11-27,376,196,376,Shlomo Levi,66,0,0
1960-11-27,376,196,376,Nahum Stelmach,88,0,0
1960-11-27,376,196,196,Michalis Yasemis,89,0,1
1960-12-04,218,32,32,Oreste Corbatta,5,0,1
1960-12-04,218,32,32,Martín Pando,12,0,0
1960-12-04,218,32,32,Rubén Héctor Sosa,14,0,0
1960-12-04,218,32,32,Oreste Corbatta,40,0,0
1960-12-04,218,32,32,José Sanfilippo,47,0,0
1960-12-04,218,32,32,Ricardo José Maria Ramaciotti,75,0,0
1960-12-04,218,32,218,Alberto Spencer,81,0,0
1960-12-04,218,32,218,Carlos Alberto Raffo,83,0,0
1960-12-04,218,32,218,Carlos Alberto Raffo,85,0,0
1960-12-11,250,100,250,Maryan Wisniewski,48,0,0
1960-12-11,250,100,250,Jean-Jacques Marcel,58,0,0
1960-12-11,250,100,250,Lucien Cossou,80,0,0
1960-12-17,32,218,32,Romulo Gómez,6,1,0
1960-12-17,32,218,32,José Sanfilippo,53,0,0
1960-12-17,32,218,32,Oreste Corbatta,55,0,1
1960-12-17,32,218,32,Rubén Héctor Sosa,75,0,0
1960-12-17,32,218,32,Martín Pando,89,0,0
1961-01-14,188,340,188,Marvin Rodríguez,29,0,0
1961-01-22,504,788,504,Abdallah Azhar,36,0,0
1961-01-22,504,788,788,Brahim Kerrit,89,0,0
1961-03-14,376,231,376,Yehoshua Glazer,69,0,0
1961-03-19,376,231,376,Yehoshua Glazer,27,0,0
1961-03-19,376,231,231,Kebede Metaferia,31,0,0
1961-03-19,376,231,376,Nahum Stelmach,59,0,0
1961-03-19,376,231,231,Luciano Vassallo,64,0,0
1961-03-19,376,231,376,Yehoshua Glazer,77,0,0
1961-03-19,620,442,620,José Águas,39,0,0
1961-03-19,620,442,620,Fernand Brosius,50,1,0
1961-03-19,620,442,620,Yaúca,53,0,0
1961-03-19,620,442,620,Yaúca,66,0,0
1961-03-19,620,442,620,Yaúca,83,0,0
1961-03-19,620,442,620,Mário Coluna,85,0,0
1961-03-22,188,484,188,Carlos Vivo Goban,51,0,0
1961-03-29,188,531,188,Juan Ulloa,12,0,0
1961-03-29,188,531,188,Manrique Quesada,28,0,0
1961-03-29,188,531,188,Francisco Rojas,33,0,0
1961-03-29,188,531,188,Marvin Rodríguez,42,0,0
1961-03-29,188,531,188,Jorge Monge,50,0,0
1961-03-29,188,531,188,Manrique Quesada,89,0,0
1961-04-05,484,531,484,Francisco Flores,28,0,0
1961-04-05,484,531,484,Salvador Reyes Monteón,45,0,0
1961-04-05,484,531,484,Francisco Flores,52,0,0
1961-04-05,484,531,484,Francisco Flores,64,0,0
1961-04-05,484,531,484,Eduardo González Palmer,65,0,0
1961-04-05,484,531,484,Salvador Reyes Monteón,75,0,0
1961-04-05,484,531,484,Eduardo González Palmer,80,0,0
1961-04-12,484,188,484,Francisco Flores,11,0,0
1961-04-12,484,188,484,Raúl Cárdenas,31,0,0
1961-04-12,484,188,188,Álvaro Grant,54,0,0
1961-04-12,484,188,484,Crescencio Gutiérrez,77,0,0
1961-04-12,484,188,484,Sigfrido Mercado,87,0,0
1961-04-16,348,895,348,Flórián Albert,12,0,0
1961-04-16,348,895,348,János Göröcs,52,0,0
1961-04-19,899,724,899,Phil Woosnam,7,0,0
1961-04-19,899,724,724,Alfonso Rodríguez Salas,21,0,0
1961-04-19,899,724,724,Alfredo Di Stéfano,78,0,0
1961-04-23,531,188,531,Edwin Miliano Loran,30,0,0
1961-04-23,531,188,531,Edwin Miliano Loran,34,0,0
1961-04-30,170,604,170,Eusebio Escobar,27,0,0
1961-04-30,528,348,348,Máté Fenyvesi,22,0,0
1961-04-30,528,348,348,Károly Sándor,24,0,0
1961-04-30,528,348,348,Lajos Tichy,36,0,0
1961-05-03,300,896,300,Andreas Papaemmanouil,8,0,0
1961-05-03,300,896,300,Andreas Papaemmanouil,64,0,0
1961-05-03,300,896,896,Jimmy McIlroy,81,0,0
1961-05-03,898,372,898,Ralph Brand,14,0,0
1961-05-03,898,372,898,Ralph Brand,40,0,0
1961-05-03,898,372,372,Joe Haverty,52,0,0
1961-05-03,898,372,898,David Herd,59,0,0
1961-05-03,898,372,898,David Herd,85,0,0
1961-05-07,604,170,604,Faustino Delgado,3,0,1
1961-05-07,604,170,170,Héctor González,68,0,0
1961-05-07,372,898,898,Alex Young,4,0,0
1961-05-07,372,898,898,Alex Young,16,0,0
1961-05-07,372,898,898,Ralph Brand,86,0,0
1961-05-10,276,896,276,Richard Kreß,29,0,0
1961-05-10,276,896,276,Albert Brülls,58,0,0
1961-05-10,276,896,896,Jimmy McIlroy,69,0,0
1961-05-14,2,898,2,Tomáš Pospíchal,8,0,0
1961-05-14,2,898,2,Andrej Kvašňák,15,0,1
1961-05-14,2,898,2,Josef Kadraba,40,0,0
1961-05-14,2,898,2,Tomáš Pospíchal,85,0,0
1961-05-14,895,528,528,Henk Groot,63,0,0
1961-05-14,895,528,895,Dieter Erler,79,0,0
1961-05-18,724,899,724,Joaquín Peiró,55,0,0
1961-05-18,724,899,899,Ivor Allchurch,69,0,0
1961-05-20,756,56,756,Robert Ballaman,8,0,0
1961-05-20,756,56,756,Robert Ballaman,16,0,0
1961-05-20,756,56,56,Roger Claessen,82,0,0
1961-05-21,620,897,620,José Águas,59,0,0
1961-05-21,620,897,897,Ron Flowers,83,0,0
1961-05-28,504,288,504,Mohamed Khalfi,37,0,0
1961-05-28,752,756,752,Torbjörn Jonsson,8,0,0
1961-05-28,752,756,752,Rune Börjesson,15,0,0
